Unnamed: 0,departure_airport_id,destination_airport_id,airline_id,distance
3195,LHR,TXL,BA,947
3196,LHR,VCE,BA,1151
3197,LHR,VIE,BA,1275
3198,LHR,WAW,BA,1469
3199,LHR,ZAG,BA,1367
3200,LHR,ZRH,BA,788
3202,LIS,LHR,BA,1563
3203,LUX,LHR,BA,513
3204,LYS,LHR,BA,757
3205,MAD,LCY,BA,1257
3206,MAD,LHR,BA,1245
3208,MAN,BLL,BA,782
3209,MAN,GOT,BA,1031
3210,MAN,HEL,BA,1811
3211,MAN,LHR,BA,242
3212,MLA,LGW,BA,2062
3213,MRS,LHR,BA,989
3214,MUC,BLL,BA,840
3215,MUC,LHR,BA,941
3217,NAP,LGW,BA,1592
3218,NCE,LCY,BA,1023
3219,NCE,LGW,BA,1001
3220,NCE,LHR,BA,1041
3221,NCL,LHR,BA,404
3222,NQY,LGW,BA,346
3223,OLB,LGW,BA,1361
3224,OPO,LHR,BA,1298
3225,ORY,LHR,BA,366
3226,OSL,AAL,BA,352
3228,OSL,BLL,BA,508
3229,OSL,LHR,BA,1205
3230,OTP,LHR,BA,2103
3233,PRG,LHR,BA,1044
3234,PSA,LGW,BA,1147
3235,PSA,LHR,BA,1186
3236,RTM,LCY,BA,305
3237,RTM,LHR,BA,341
3238,SKG,LGW,BA,2134
3239,SOF,LHR,BA,2040
3240,STR,LHR,BA,756
3241,SVG,LHR,BA,909
3242,SZG,LGW,BA,1022
3243,TFS,LGW,BA,2912
3244,TIA,LGW,BA,1864
3245,TLS,LHR,BA,882
3246,TRN,LGW,BA,879
3247,TXL,LHR,BA,947
3248,VCE,LCY,BA,1122
3249,VCE,LGW,BA,1117
3250,VCE,LHR,BA,1151
3251,VIE,LHR,BA,1275
3252,VNO,HEL,BA,632
3253,VRN,LGW,BA,1038
3254,WAW,HEL,BA,939
3255,WAW,LHR,BA,1469
3256,ZAG,LHR,BA,1367
3257,ZRH,BLL,BA,921
3258,ZRH,LCY,BA,759
3259,ZRH,LHR,BA,788
3260,ABZ,BHD,BE,367
3261,ABZ,BHX,BE,528
3262,ABZ,CDG,BE,963
3263,ABZ,KOI,BE,199
3264,ABZ,LSI,BE,302
3265,ABZ,MAN,BE,427
3266,AGP,EXT,BE,1565
3267,AGP,SOU,BE,1606
3268,ALC,BHX,BE,1578
3269,ALC,EXT,BE,1402
3270,ALC,SOU,BE,1410
3271,AMS,BHX,BE,442
3272,AMS,EMA,BE,415
3273,AMS,EXT,BE,591
3274,AMS,INV,BE,808
3275,AMS,SOU,BE,448
3279,BHD,ABZ,BE,367
3280,BHD,BHX,BE,363
3281,BHD,CWL,BE,396
3282,BHD,EDI,BE,216
3283,BHD,EMA,BE,358
3284,BHD,EXT,BE,462
3285,BHD,GLA,BE,166
3286,BHD,INV,BE,344
3287,BHD,LBA,BE,286
3288,BHD,MAN,BE,273
3289,BHD,NCL,BE,271
3290,BHD,SOU,BE,508
3291,BHX,ABZ,BE,528
3292,BHX,ALC,BE,1578
3293,BHX,AMS,BE,442
3294,BHX,BHD,BE,363
3295,BHX,CDG,BE,487
3296,BHX,CGN,BE,637
3297,BHX,DBV,BE,1852
3298,BHX,DUS,BE,598
3299,BHX,EDI,BE,402
3301,BHX,GCI,BE,340
3302,BHX,GLA,BE,418
3303,BHX,HAJ,BE,773
3304,BHX,INV,BE,584
3305,BHX,IOM,BE,263
3306,BHX,JER,BE,362
3307,BHX,LYS,BE,897
3309,BHX,NOC,BE,497
3310,BHX,OPO,BE,1351
3311,BHX,STR,BE,879
3312,BHX,WAT,BE,363
3315,CDG,ABZ,BE,963
3316,CDG,BHX,BE,487
3317,CDG,EDI,BE,868
3318,CDG,EXT,BE,468
3319,CDG,MAN,BE,587
3320,CDG,NCL,BE,729
3323,CGN,BHX,BE,637
3324,CWL,BHD,BE,396
3325,CWL,JER,BE,256
3326,DBV,BHX,BE,1852
3327,DND,STN,BE,550
3328,DSA,JER,BE,482
3330,DUB,EXT,BE,356
3331,DUB,SOU,BE,433
3332,DUS,BHX,BE,598
3333,DUS,EXT,BE,714
3334,DUS,MAN,BE,655
3335,EDI,BHD,BE,216
3336,EDI,BHX,BE,402
3337,EDI,CDG,BE,868
3338,EDI,EMA,BE,371
3339,EDI,EXT,BE,579
3340,EDI,JER,BE,753
3341,EDI,KOI,BE,335
3342,EDI,LSI,BE,453
3343,EDI,MAN,BE,297
3344,EDI,NWI,BE,472
3345,EDI,SOU,BE,571
3347,EDI,WIC,BE,279
3348,EGC,EXT,BE,719
3349,EGC,SOU,BE,695
3350,EMA,AMS,BE,415
3351,EMA,BHD,BE,358
3352,EMA,EDI,BE,371
3353,EMA,GLA,BE,393
3354,EMA,JER,BE,407
3355,EXT,AGP,BE,1565
3356,EXT,ALC,BE,1402
3357,EXT,AMS,BE,591
3358,EXT,BHD,BE,462
3359,EXT,CDG,BE,468
3360,EXT,DUB,BE,356
3361,EXT,DUS,BE,714
3362,EXT,EDI,BE,579
3363,EXT,EGC,BE,719
3364,EXT,FAO,BE,1567
3365,EXT,GCI,BE,155
3366,EXT,GLA,BE,575
3367,EXT,JER,BE,190
3368,EXT,MAN,BE,301
3371,FAO,EXT,BE,1567
3372,FAO,SOU,BE,1635
3374,GCI,BHX,BE,340
3375,GCI,EXT,BE,155
3376,GCI,JER,BE,38
3377,GCI,NWI,BE,451
3378,GCI,SOU,BE,190
3380,GLA,BHD,BE,166
3381,GLA,BHX,BE,418
3385,GLA,EMA,BE,393
3386,GLA,EXT,BE,575
3388,GLA,JER,BE,756
3389,GLA,KOI,BE,355
3390,GLA,LBA,BE,284
3391,GLA,LSI,BE,482
3392,GLA,MAN,BE,312
3393,GLA,SOU,BE,583
3396,HAJ,BHX,BE,773
3397,HAJ,MAN,BE,807
3406,HUY,JER,BE,502
3408,INV,AMS,BE,808
3409,INV,BHD,BE,344
3410,INV,BHX,BE,584
3411,INV,EDI,BE,181
3412,INV,KOI,BE,170
3413,INV,LSI,BE,304
3414,INV,MAN,BE,478
3416,IOM,BHX,BE,263
3417,IOM,LPL,BE,143
3418,IOM,MAN,BE,174
3419,JER,BHX,BE,362
3420,JER,CWL,BE,256
3421,JER,DSA,BE,482
3422,JER,EDI,BE,753
3423,JER,EMA,BE,407
3424,JER,EXT,BE,190
3425,JER,GCI,BE,38
3426,JER,GLA,BE,756
3427,JER,HUY,BE,502
3428,JER,MAN,BE,461
3429,JER,NWI,BE,456
3430,JER,SOU,BE,202
3434,KOI,ABZ,BE,199
3435,KOI,EDI,BE,335
3436,KOI,GLA,BE,355
3437,KOI,INV,BE,170
3438,KOI,LSI,BE,137
3440,LBA,BHD,BE,286
3441,LBA,GLA,BE,284
3442,LGW,NQY,BE,346
3444,LPL,IOM,BE,143
3446,LSI,ABZ,BE,302
3447,LSI,EDI,BE,453
3448,LSI,GLA,BE,482
3449,LSI,INV,BE,304
3450,LSI,KOI,BE,137
3451,LYS,BHX,BE,897
3452,MAN,ABZ,BE,427
3453,MAN,BHD,BE,273
3454,MAN,CDG,BE,587
3455,MAN,DUS,BE,655
3456,MAN,EDI,BE,297
3457,MAN,EXT,BE,301
3458,MAN,GLA,BE,312
3459,MAN,HAJ,BE,807
3460,MAN,INV,BE,478
3461,MAN,IOM,BE,174
3462,MAN,JER,BE,461
3464,MAN,NOC,BE,435
3465,MAN,NQY,BE,373
3467,MAN,NWI,BE,249
3468,MAN,SOU,BE,274
3469,MAN,WAT,BE,348
3471,MRS,ORY,BE,626
3474,NCE,SOU,BE,1035
3475,NCL,BHD,BE,271
3476,NCL,CDG,BE,729
3477,NCL,SOU,BE,455
3478,NOC,BHX,BE,497
3479,NOC,MAN,BE,435
3480,NQY,LGW,BE,346
3481,NQY,MAN,BE,373
3485,NWI,EDI,BE,472
3486,NWI,GCI,BE,451
3487,NWI,JER,BE,456
3488,NWI,MAN,BE,249
3489,OPO,BHX,BE,1351
3490,ORY,SOU,BE,364
3495,SOU,AGP,BE,1606
3496,SOU,ALC,BE,1410
3497,SOU,AMS,BE,448
3499,SOU,BHD,BE,508
3500,SOU,DUB,BE,433
3501,SOU,EDI,BE,571
3502,SOU,EGC,BE,695
3503,SOU,FAO,BE,1635
3504,SOU,GCI,BE,190
3505,SOU,GLA,BE,583
3506,SOU,JER,BE,202
3509,SOU,MAN,BE,274
3510,SOU,NCE,BE,1035
3511,SOU,NCL,BE,455
3513,SOU,ORY,BE,364
3516,STN,DND,BE,550
3517,STR,BHX,BE,879
3525,WAT,BHX,BE,363
3526,WAT,MAN,BE,348
3527,WIC,EDI,BE,279
3566,ABZ,RIX,BT,1572
3568,AMS,RIX,BT,1333
3569,ARN,RIX,BT,465
3570,ATH,RIX,BT,2111
3571,BCN,RIX,BT,2337
3573,BLL,RIX,BT,921
3574,BRU,RIX,BT,1434
3575,BRU,VNO,BT,1453
3576,BUD,RIX,BT,1102
3577,CDG,RIX,BT,1672
3578,CPH,RIX,BT,712
3580,DUS,RIX,BT,1279
3581,FCO,RIX,BT,1878
3582,FRA,RIX,BT,1270
3583,GOT,RIX,BT,706
3584,HAM,RIX,BT,956
3585,HEL,RIX,BT,381
3590,LGW,RIX,BT,1692
3593,MLA,RIX,BT,2447
3595,MUC,RIX,BT,1254
3597,NCE,RIX,BT,1884
3598,OLB,RIX,BT,2061
3599,OSL,RIX,BT,828
3601,PRG,RIX,BT,992
3602,RIX,ABZ,BT,1572
3604,RIX,AMS,BT,1333
3605,RIX,ARN,BT,465
3606,RIX,ATH,BT,2111
3607,RIX,BCN,BT,2337
3609,RIX,BLL,BT,921
3610,RIX,BRU,BT,1434
3611,RIX,BUD,BT,1102
3612,RIX,CDG,BT,1672
3613,RIX,CPH,BT,712
3615,RIX,DUS,BT,1279
3616,RIX,FCO,BT,1878
3617,RIX,FRA,BT,1270
3618,RIX,GOT,BT,706
3619,RIX,HAM,BT,956
3620,RIX,HEL,BT,381
3625,RIX,LGW,BT,1692
3626,RIX,MLA,BT,2447
3628,RIX,MUC,BT,1254
3630,RIX,NCE,BT,1884
3631,RIX,OLB,BT,2061
3632,RIX,OSL,BT,828
3634,RIX,PRG,BT,992
3635,RIX,SVG,BT,1101
3638,RIX,TLL,BT,281
3639,RIX,TXL,BT,838
3640,RIX,VCE,BT,1501
3641,RIX,VIE,BT,1099
3642,RIX,VKO,BT,832
3643,RIX,VNO,BT,267
3644,RIX,WAW,BT,563
3645,RIX,ZRH,BT,1480
3646,SVG,RIX,BT,1101
3649,TLL,RIX,BT,281
3650,TXL,RIX,BT,838
3651,VCE,RIX,BT,1501
3652,VIE,RIX,BT,1099
3653,VKO,RIX,BT,832
3654,VNO,BRU,BT,1453
3655,VNO,RIX,BT,267
3656,WAW,RIX,BT,563
3657,ZRH,RIX,BT,1480
3658,BGY,TIA,BV,934
3659,BLQ,TIA,BV,768
3660,BRI,CTA,BV,433
3662,CTA,BRI,BV,433
3663,CTA,FCO,BV,539
3665,FCO,CTA,BV,539
3670,FCO,TIA,BV,623
3671,FCO,TRN,BV,528
3677,PSA,TIA,BV,804
3680,TIA,BGY,BV,934
3681,TIA,BLQ,BV,768
3682,TIA,FCO,BV,623
3684,TIA,PSA,BV,804
3685,TIA,VCE,BV,748
3686,TIA,VRN,BV,838
3687,TRN,FCO,BV,528
3688,VCE,TIA,BV,748
3689,VRN,TIA,BV,838
4510,ABZ,DUB,EI,492
4513,AGP,BHD,EI,1997
4514,AGP,DUB,EI,1867
4515,AGP,ORK,EI,1715
4516,AGP,SNN,EI,1815
4517,ALC,DUB,EI,1739
4518,ALC,ORK,EI,1629
4519,AMS,DUB,EI,750
4520,AMS,ORK,EI,906
4521,ARN,DUB,EI,1624
4522,ATH,DUB,EI,2875
4523,BCN,DUB,EI,1485
4524,BCN,ORK,EI,1420
4525,BHD,AGP,EI,1997
4526,BHD,FAO,EI,1963
4527,BHD,LGW,EI,542
4528,BHD,LHR,EI,503
4530,BHX,DUB,EI,321
4531,BHX,ORK,EI,464
4532,BHX,SNN,EI,485
4533,BIO,DUB,EI,1152
4534,BLK,DUB,EI,217
4535,BLQ,DUB,EI,1610
4536,BOD,DUB,EI,1036
4537,BOH,DUB,EI,421
4539,BRS,DUB,EI,330
4540,BRS,ORK,EI,401
4541,BRS,SNN,EI,448
4542,BRU,DUB,EI,784
4543,BRU,ORK,EI,905
4544,BUD,DUB,EI,1914
4545,CDG,DUB,EI,784
4546,CDG,ORK,EI,841
4547,CFU,DUB,EI,2500
4548,CPH,DUB,EI,1241
4549,CTA,DUB,EI,2414
4550,CWL,DUB,EI,300
4551,DBV,DUB,EI,2171
4552,DUB,ABZ,EI,492
4554,DUB,AGP,EI,1867
4555,DUB,ALC,EI,1739
4556,DUB,AMS,EI,750
4557,DUB,ARN,EI,1624
4558,DUB,ATH,EI,2875
4559,DUB,BCN,EI,1485
4560,DUB,BHX,EI,321
4561,DUB,BIO,EI,1152
4562,DUB,BLK,EI,217
4563,DUB,BLQ,EI,1610
4564,DUB,BOD,EI,1036
4565,DUB,BOH,EI,421
4567,DUB,BRS,EI,330
4568,DUB,BRU,EI,784
4569,DUB,BUD,EI,1914
4570,DUB,CDG,EI,784
4571,DUB,CFU,EI,2500
4572,DUB,CPH,EI,1241
4573,DUB,CTA,EI,2414
4574,DUB,CWL,EI,300
4575,DUB,DBV,EI,2171
4576,DUB,DUS,EI,915
4577,DUB,EDI,EI,337
4578,DUB,FAO,EI,1829
4579,DUB,FCO,EI,1885
4580,DUB,FRA,EI,1086
4581,DUB,FUE,EI,2844
4582,DUB,GLA,EI,296
4583,DUB,GVA,EI,1191
4584,DUB,HAJ,EI,1072
4585,DUB,HAM,EI,1072
4586,DUB,IBZ,EI,1719
4587,DUB,IOM,EI,130
4588,DUB,JER,EI,547
4589,DUB,KIR,EI,258
4590,DUB,LGW,EI,484
4591,DUB,LHR,EI,449
4593,DUB,LIS,EI,1642
4594,DUB,LPA,EI,2931
4595,DUB,LYS,EI,1181
4596,DUB,MAD,EI,1454
4597,DUB,MAN,EI,265
4598,DUB,MRS,EI,1393
4599,DUB,MUC,EI,1381
4601,DUB,NAP,EI,2074
4602,DUB,NCE,EI,1466
4603,DUB,NCL,EI,347
4606,DUB,PRG,EI,1454
4607,DUB,PUY,EI,1738
4609,DUB,SEN,EI,514
4610,DUB,STR,EI,1200
4611,DUB,SXF,EI,1328
4612,DUB,TFS,EI,2945
4613,DUB,TLS,EI,1223
4614,DUB,VCE,EI,1600
4615,DUB,VIE,EI,1702
4616,DUB,VRN,EI,1522
4617,DUB,WAW,EI,1825
4618,DUB,ZRH,EI,1237
4619,DUS,DUB,EI,915
4620,EDI,DUB,EI,337
4621,EDI,ORK,EI,566
4622,EDI,SNN,EI,509
4623,FAO,BHD,EI,1963
4624,FAO,DUB,EI,1829
4625,FAO,ORK,EI,1649
4626,FAO,SNN,EI,1745
4627,FCO,DUB,EI,1885
4628,FRA,DUB,EI,1086
4629,FUE,DUB,EI,2844
4630,GLA,DUB,EI,296
4631,GLA,ORK,EI,521
4632,GVA,DUB,EI,1191
4633,HAJ,DUB,EI,1072
4634,HAM,DUB,EI,1072
4635,IBZ,DUB,EI,1719
4636,IOM,DUB,EI,130
4637,JER,DUB,EI,547
4638,JER,ORK,EI,532
4639,KIR,DUB,EI,258
4640,LGW,BHD,EI,542
4641,LGW,DUB,EI,484
4642,LGW,NOC,EI,658
4643,LHR,BHD,EI,503
4644,LHR,DUB,EI,449
4645,LHR,ORK,EI,555
4646,LHR,SNN,EI,593
4648,LIS,DUB,EI,1642
4649,LIS,ORK,EI,1453
4650,LPA,DUB,EI,2931
4651,LYS,DUB,EI,1181
4652,MAD,DUB,EI,1454
4653,MAN,DUB,EI,265
4654,MAN,ORK,EI,452
4655,MAN,SNN,EI,450
4656,MRS,DUB,EI,1393
4657,MUC,DUB,EI,1381
4658,MUC,ORK,EI,1491
4660,NAP,DUB,EI,2074
4661,NCE,DUB,EI,1466
4662,NCE,ORK,EI,1480
4663,NCL,DUB,EI,347
4664,NCL,ORK,EI,573
4665,NOC,LGW,EI,658
4667,ORK,AGP,EI,1715
4668,ORK,ALC,EI,1629
4669,ORK,AMS,EI,906
4670,ORK,BCN,EI,1420
4671,ORK,BHX,EI,464
4672,ORK,BRS,EI,401
4673,ORK,BRU,EI,905
4674,ORK,CDG,EI,841
4675,ORK,EDI,EI,566
4676,ORK,FAO,EI,1649
4677,ORK,GLA,EI,521
4678,ORK,JER,EI,532
4679,ORK,LHR,EI,555
4680,ORK,LIS,EI,1453
4681,ORK,MAN,EI,452
4682,ORK,MUC,EI,1491
4683,ORK,NCE,EI,1480
4684,ORK,NCL,EI,573
4690,PRG,DUB,EI,1454
4691,PUY,DUB,EI,1738
4693,SEN,DUB,EI,514
4694,SNN,AGP,EI,1815
4695,SNN,BHX,EI,485
4696,SNN,BRS,EI,448
4697,SNN,EDI,EI,509
4698,SNN,FAO,EI,1745
4699,SNN,LHR,EI,593
4700,SNN,MAN,EI,450
4701,STR,DUB,EI,1200
4702,SXF,DUB,EI,1328
4703,TFS,DUB,EI,2945
4704,TLS,DUB,EI,1223
4705,VCE,DUB,EI,1600
4706,VIE,DUB,EI,1702
4707,VRN,DUB,EI,1522
4708,WAW,DUB,EI,1825
4709,ZRH,DUB,EI,1237
4714,BRI,MUC,EN,892
4717,FRA,VRN,EN,543
4719,MUC,BRI,EN,892
4721,MUC,VCE,EN,319
4722,MUC,VRN,EN,335
4723,VCE,MUC,EN,319
4724,VRN,FRA,EN,543
4725,VRN,MUC,EN,335
4785,HAM,AMS,EW,379
4847,AGP,SOF,FB,2467
4848,AMS,SOF,FB,1753
4849,ATH,SOF,FB,531
4850,BCN,SOF,FB,1765
4855,BRU,SOF,FB,1697
4856,CDG,SOF,FB,1754
4857,FCO,SOF,FB,924
4858,FRA,SOF,FB,1396
4860,LHR,SOF,FB,2040
4861,MAD,SOF,FB,2247
4863,OTP,SOF,FB,299
4865,PRG,SOF,FB,1080
4866,SOF,AGP,FB,2467
4867,SOF,AMS,FB,1753
4868,SOF,ATH,FB,531
4869,SOF,BCN,FB,1765
4871,SOF,BRU,FB,1697
4872,SOF,CDG,FB,1754
4873,SOF,FCO,FB,924
4874,SOF,FRA,FB,1396
4875,SOF,LHR,FB,2040
4876,SOF,MAD,FB,2247
4878,SOF,OTP,FB,299
4880,SOF,PRG,FB,1080
4882,SOF,TXL,FB,1330
4883,SOF,VAR,FB,363
4884,SOF,VIE,FB,804
4885,SOF,WAW,FB,1068
4886,SOF,ZRH,FB,1278
4890,TXL,SOF,FB,1330
4892,VAR,SOF,FB,363
4894,VIE,SOF,FB,804
4895,WAW,SOF,FB,1068
4896,ZRH,SOF,FB,1278
4897,AMS,KEF,FI,2037
4898,ARN,KEF,FI,2142
4901,BLL,KEF,FI,1967
4902,BRU,KEF,FI,2148
4903,CDG,KEF,FI,2241
4904,CPH,KEF,FI,2143
4905,FRA,KEF,FI,2401
4906,GLA,KEF,FI,1347
4907,HEL,KEF,FI,2444
4908,KEF,AMS,FI,2037
4909,KEF,ARN,FI,2142
4911,KEF,BLL,FI,1967
4912,KEF,BRU,FI,2148
4913,KEF,CDG,FI,2241
4914,KEF,CPH,FI,2143
4915,KEF,FRA,FI,2401
4916,KEF,GLA,FI,1347
4917,KEF,HEL,FI,2444
4918,KEF,LGW,FI,1935
4919,KEF,LHR,FI,1894
4920,KEF,MAN,FI,1653
4921,KEF,MUC,FI,2691
4922,KEF,OSL,FI,1781
4923,KEF,ZRH,FI,2630
4924,LGW,KEF,FI,1935
4925,LHR,KEF,FI,1894
4926,MAN,KEF,FI,1653
4927,MUC,KEF,FI,2691
4928,OSL,KEF,FI,1781
4929,SVG,KEF,FI,1589
4930,TRD,KEF,FI,1632
4931,ZRH,KEF,FI,2630
4965,AGP,BCN,FR,765
4966,AGP,BGY,FR,1549
4967,AGP,BHX,FR,1767
4968,AGP,BLL,FR,2356
4969,AGP,BLQ,FR,1589
4970,AGP,BOH,FR,1582
4971,AGP,BRE,FR,2092
4972,AGP,BRS,FR,1641
4973,AGP,BRU,FR,1735
4974,AGP,BTS,FR,2180
4976,AGP,CGN,FR,1829
4977,AGP,CIA,FR,1575
4978,AGP,CRL,FR,1691
4979,AGP,DTM,FR,1907
4980,AGP,DUB,FR,1867
4981,AGP,EDI,FR,2144
4982,AGP,EIN,FR,1818
4983,AGP,EMA,FR,1813
4984,AGP,FKB,FR,1688
4987,AGP,GSE,FR,2636
4989,AGP,HHN,FR,1751
4990,AGP,IBZ,FR,570
4991,AGP,KRK,FR,2445
4992,AGP,LBA,FR,1924
4993,AGP,LPL,FR,1856
4994,AGP,MAN,FR,1862
4995,AGP,MMX,FR,2493
4996,AGP,MRS,FR,1116
4997,AGP,NOC,FR,1945
4998,AGP,NRN,FR,1859
5000,AGP,NYO,FR,2906
5001,AGP,ORK,FR,1715
5002,AGP,PIK,FR,2094
5006,AGP,SDR,FR,753
5007,AGP,SNN,FR,1815
5008,AGP,STN,FR,1731
5009,AGP,TMP,FR,3374
5011,AGP,TSF,FR,1711
5012,AGP,VST,FR,2963
5013,AGP,WRO,FR,2331
5040,ALC,BGY,FR,1179
5041,ALC,BHX,FR,1578
5042,ALC,BLL,FR,2071
5043,ALC,BLQ,FR,1206
5044,ALC,BOH,FR,1393
5045,ALC,BRE,FR,1791
5046,ALC,BRS,FR,1466
5047,ALC,BRU,FR,1458
5049,ALC,CRL,FR,1410
5050,ALC,DUB,FR,1739
5051,ALC,EDI,FR,1975
5052,ALC,EIN,FR,1535
5053,ALC,EMA,FR,1618
5054,ALC,FKB,FR,1357
5056,ALC,GSE,FR,2347
5058,ALC,HHN,FR,1437
5059,ALC,KIR,FR,1694
5060,ALC,KRK,FR,2074
5061,ALC,KTW,FR,2055
5062,ALC,KUN,FR,2616
5063,ALC,LBA,FR,1734
5064,ALC,LPL,FR,1682
5065,ALC,MAN,FR,1681
5067,ALC,NOC,FR,1847
5068,ALC,NRN,FR,1570
5070,ALC,NYO,FR,2600
5071,ALC,PIK,FR,1939
5074,ALC,SNN,FR,1728
5075,ALC,STN,FR,1513
5076,ALC,TMP,FR,3062
5078,ALC,VST,FR,2663
5080,ALC,WMI,FR,2270
5081,ALC,WRO,FR,1973
5087,ATH,BGY,FR,1457
5088,ATH,CHQ,FR,268
5090,ATH,SKG,FR,299
5091,ATH,STN,FR,2407
5093,BCN,AGP,FR,765
5094,BCN,BGY,FR,783
5095,BCN,BHX,FR,1273
5096,BCN,BLQ,FR,831
5097,BCN,BRU,FR,1083
5098,BCN,BUD,FR,1522
5100,BCN,CIA,FR,876
5101,BCN,CRL,FR,1035
5102,BCN,DUB,FR,1485
5103,BCN,EDI,FR,1676
5104,BCN,EMA,FR,1307
5105,BCN,FCO,FR,846
5106,BCN,FUE,FR,2031
5107,BCN,IBZ,FR,276
5108,BCN,LPA,FR,2174
5109,BCN,LPL,FR,1388
5111,BCN,MAN,FR,1379
5112,BCN,NYO,FR,2203
5113,BCN,OPO,FR,898
5114,BCN,PIK,FR,1653
5118,BCN,SDR,FR,539
5119,BCN,STN,FR,1185
5122,BCN,TFS,FR,2245
5123,BCN,TRN,FR,625
5124,BCN,TSF,FR,947
5125,BCN,VLL,FR,578
5126,BCN,VNO,FR,2258
5127,BCN,WMI,FR,1869
5129,BDS,BGY,FR,869
5130,BDS,BLQ,FR,694
5132,BDS,CIA,FR,465
5133,BDS,CRL,FR,1509
5134,BDS,EIN,FR,1538
5135,BDS,GRO,FR,1274
5136,BDS,PSA,FR,707
5137,BDS,STN,FR,1838
5138,BDS,TRN,FR,977
5139,BDS,TSF,FR,724
5142,BGY,AGP,FR,1549
5144,BGY,ALC,FR,1179
5145,BGY,ATH,FR,1457
5146,BGY,BCN,FR,783
5147,BGY,BDS,FR,869
5148,BGY,BLL,FR,1119
5149,BGY,BRE,FR,822
5150,BGY,BRI,FR,760
5151,BGY,BRS,FR,1111
5152,BGY,BTS,FR,633
5153,BGY,BUD,FR,755
5156,BGY,CHQ,FR,1656
5157,BGY,CRL,FR,659
5158,BGY,CTA,FR,1015
5159,BGY,DUB,FR,1433
5160,BGY,EIN,FR,716
5161,BGY,EMA,FR,1126
5162,BGY,FUE,FR,2815
5163,BGY,GRO,FR,697
5164,BGY,GSE,FR,1353
5165,BGY,HHN,FR,508
5166,BGY,IBZ,FR,1019
5167,BGY,KGS,FR,1751
5168,BGY,KRK,FR,896
5169,BGY,LBA,FR,1220
5170,BGY,LBC,FR,907
5172,BGY,LPA,FR,2957
5174,BGY,MAD,FR,1220
5175,BGY,MAN,FR,1212
5176,BGY,MLA,FR,1162
5177,BGY,NRN,FR,709
5178,BGY,NYO,FR,1536
5179,BGY,OPO,FR,1559
5184,BGY,RIX,FR,1589
5187,BGY,SDR,FR,1098
5188,BGY,SKG,FR,1218
5189,BGY,STN,FR,977
5192,BGY,SXF,FR,795
5193,BGY,TFS,FR,3025
5194,BGY,TLL,FR,1829
5195,BGY,TMP,FR,1967
5197,BGY,VLC,FR,1079
5198,BGY,VNO,FR,1485
5199,BGY,WMI,FR,1095
5200,BGY,WRO,FR,802
5203,BHX,AGP,FR,1767
5204,BHX,ALC,FR,1578
5205,BHX,BCN,FR,1273
5206,BHX,BTS,FR,1423
5208,BHX,DUB,FR,321
5209,BHX,FAO,FR,1784
5210,BHX,FUE,FR,2849
5211,BHX,GDN,FR,1351
5212,BHX,IBZ,FR,1529
5213,BHX,KRK,FR,1515
5214,BHX,KTW,FR,1454
5215,BHX,KUN,FR,1712
5216,BHX,LDY,FR,457
5217,BHX,LPA,FR,2951
5218,BHX,MJV,FR,1633
5219,BHX,MLA,FR,2242
5222,BHX,TFS,FR,2978
5227,BLL,AGP,FR,2356
5229,BLL,ALC,FR,2071
5230,BLL,BGY,FR,1119
5231,BLL,BUD,FR,1155
5232,BLL,CCF,FR,1476
5233,BLL,CFU,FR,1961
5234,BLL,CHQ,FR,2519
5235,BLL,CIA,FR,1570
5236,BLL,FAO,FR,2446
5237,BLL,GRO,FR,1606
5238,BLL,MLA,FR,2247
5240,BLL,PSA,FR,1343
5241,BLL,STN,FR,724
5242,BLL,TFS,FR,3698
5243,BLL,TSF,FR,1142
5246,BLQ,AGP,FR,1589
5248,BLQ,ALC,FR,1206
5249,BLQ,BCN,FR,831
5250,BLQ,BDS,FR,694
5251,BLQ,BOD,FR,948
5252,BLQ,BRI,FR,584
5253,BLQ,BRS,FR,1287
5255,BLQ,CRL,FR,834
5256,BLQ,CTA,FR,847
5257,BLQ,DUB,FR,1610
5258,BLQ,EDI,FR,1635
5259,BLQ,IBZ,FR,1035
5260,BLQ,KRK,FR,887
5261,BLQ,MAD,FR,1296
5262,BLQ,MAN,FR,1389
5263,BLQ,MLA,FR,1002
5264,BLQ,NRN,FR,873
5265,BLQ,OPO,FR,1662
5269,BLQ,STN,FR,1154
5272,BLQ,TFS,FR,3072
5274,BLQ,VLC,FR,1121
5275,BLQ,WMI,FR,1116
5276,BLQ,WRO,FR,840
5277,BOD,BLQ,FR,948
5278,BOD,CIA,FR,1126
5279,BOD,CRL,FR,735
5280,BOD,EDI,FR,1250
5281,BOD,MRS,FR,498
5282,BOD,OPO,FR,759
5283,BOD,STN,FR,787
5286,BOH,AGP,FR,1582
5287,BOH,ALC,FR,1393
5288,BOH,CCF,FR,897
5289,BOH,CHQ,FR,2681
5290,BOH,FAO,FR,1605
5291,BOH,FUE,FR,2679
5292,BOH,GRO,FR,1048
5293,BOH,IBZ,FR,1347
5294,BOH,LPA,FR,2784
5295,BOH,MJV,FR,1448
5296,BOH,MLA,FR,2110
5298,BOH,PSA,FR,1212
5300,BOH,TFS,FR,2815
5301,BRE,AGP,FR,2092
5302,BRE,ALC,FR,1791
5303,BRE,BGY,FR,822
5305,BRE,CFU,FR,1717
5306,BRE,CHQ,FR,2288
